ingredient_name,form_id,effect_name,effect_form_id,base_cost,magnitude,duration,power_affects_magnitude,power_affects_duration,no_magnitude,no_duration,beneficial,harmful,hostile,duration_based,keyword_editor_ids,source_effect_form_id,resolved_effect_form_id
Mora Tapinella,0xEC870,Regenerate Stamina,0x3EB08,0.1,5,300,1,0,0,0,1,0,0,0,MagicAlchFortifyStaminaRate;MagicAlchBeneficial,0x3EB08,0x3EB08
Mora Tapinella,0xEC870,Fortify Illusion,0x3EB27,0.4,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyIllusion;MagicAlchBeneficial,0x3EB27,0x3EB27
Mudcrab Chitin,0x6BC00,Restore Stamina,0x3EB16,0.6,5,0,1,0,0,1,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16
Mudcrab Chitin,0x6BC00,Cure Disease,0xAE722,0.5,5,0,1,0,0,1,1,0,0,0,MagicAlchBeneficial,0xAE722,0xAE722
Mudcrab Chitin,0x6BC00,Resist Poison,0x90041,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchResistPoison;MagicAlchBeneficial,0x90041,0x90041
Mudcrab Chitin,0x6BC00,Resist Fire,0x3EAEA,0.5,3,60,1,0,0,0,1,0,0,0,MagicAlchResistFire;MagicAlchBeneficial,0x3EAEA,0x3EAEA
Namira's Rot,0x4DA24,Damage Magicka,0x3A2B6,2.2,3,0,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x3A2B6,0x3A2B6
Namira's Rot,0x4DA24,Fortify Lockpicking,0x3EB21,0.5,2,30,1,0,0,0,1,0,0,0,MagicAlchFortifyLockpicking;MagicAlchBeneficial,0x3EB21,0x3EB21
Namira's Rot,0x4DA24,Fear,0x73F20,5,1,30,1,0,0,0,0,1,1,0,MagicInfluenceFear;MagicAlchHarmful;MagicInfluence,0x73F20,0x73F20
Namira's Rot,0x4DA24,Regenerate Health,0x3EB06,0.1,5,300,1,0,0,0,1,0,0,0,MagicAlchFortifyHealRate;MagicAlchBeneficial,0x3EB06,0x3EB06
Netch Jelly,0x401CD72,Paralysis,0x73F30,500,0,1,0,1,1,0,0,1,1,1,MagicParalysis;MagicAlchHarmful,0x73F30,0x73F30
Netch Jelly,0x401CD72,Fortify Carry Weight,0x3EB01,0.15,4,300,1,0,0,0,1,0,0,0,MagicAlchFortifyCarryWeight;MagicAlchBeneficial,0x3EB01,0x3EB01
Netch Jelly,0x401CD72,Restore Stamina,0x3EB16,0.6,10,0,1,0,0,1,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16
Netch Jelly,0x401CD72,Fear,0x73F20,5,1,30,1,0,0,0,0,1,1,0,MagicInfluenceFear;MagicAlchHarmful;MagicInfluence,0x73F20,0x73F20
Nightshade,0x2F44C,Damage Health,0x3EB42,3,2,1,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x3EB42,0x3EB42
Nightshade,0x2F44C,Damage Magicka Regen,0x73F2B,0.5,100,5,0,1,0,0,0,1,1,1,MagicAlchHarmful,0x73F2B,0x73F2B
Nightshade,0x2F44C,Lingering Damage Stamina,0x10DE5E,1.8,1,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10DE5E,0x10DE5E
Nightshade,0x2F44C,Fortify Destruction,0x3EB26,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyDestruction;MagicAlchBeneficial,0x3EB26,0x3EB26
Nirnroot,0x59B86,Damage Health,0x3EB42,3,2,0,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x3EB42,0x3EB42
Nirnroot,0x59B86,Damage Stamina,0x3A2C6,1.8,3,0,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x3A2C6,0x3A2C6
Nirnroot,0x59B86,Invisibility,0x3EB3D,100,0,4,0,1,1,0,1,0,0,1,MagicInvisibility;MagicAlchBeneficial;MagicAlchDurationBased,0x3EB3D,0x3EB3D
Nirnroot,0x59B86,Resist Magic,0x39E51,1,1,60,1,0,0,0,1,0,0,0,MagicAlchResistMagic;MagicAlchBeneficial,0x39E51,0x39E51
Nordic Barnacle,0x7EDF5,Damage Magicka,0x3A2B6,2.2,3,0,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x3A2B6,0x3A2B6
Nordic Barnacle,0x7EDF5,Waterbreathing,0x3AC2D,30,0,5,0,1,1,0,1,0,0,1,MagicAlchBeneficial;MagicAlchDurationBased,0x3AC2D,0x3AC2D
Nordic Barnacle,0x7EDF5,Regenerate Health,0x3EB06,0.1,5,300,1,0,0,0,1,0,0,0,MagicAlchFortifyHealRate;MagicAlchBeneficial,0x3EB06,0x3EB06
Nordic Barnacle,0x7EDF5,Fortify Pickpocket,0x3EB20,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyPickPocket;MagicAlchBeneficial,0x3EB20,0x3EB20
Ogre's Teeth,0xFE004816,Weakness to Shock,0x73F2F,0.7,4,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessShock,0x73F2F,0x73F2F
Ogre's Teeth,0xFE004816,Resist Poison,0x90041,0.5,5,60,1,0,0,0,1,0,0,0,MagicAlchResistPoison;MagicAlchBeneficial,0x90041,0x90041
Ogre's Teeth,0xFE004816,Lingering Damage Magicka,0x10DE5F,10,2,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10DE5F,0x10DE5F
Ogre's Teeth,0xFE004816,Regenerate Health,0x3EB06,0.1,6,300,1,0,0,0,1,0,0,0,MagicAlchFortifyHealRate;MagicAlchBeneficial,0x3EB06,0x3EB06
Orange Dartwing,0xBB956,Restore Stamina,0x3EB16,0.6,5,0,1,0,0,1,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16
Orange Dartwing,0xBB956,Ravage Magicka,0x73F27,1,2,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F27,0x73F27
Orange Dartwing,0xBB956,Fortify Pickpocket,0x3EB20,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyPickPocket;MagicAlchBeneficial,0x3EB20,0x3EB20
Orange Dartwing,0xBB956,Lingering Damage Health,0x10AA4A,12,1,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10AA4A,0x10AA4A
Pearl,0x854FE,Restore Stamina,0x3EB16,0.6,5,0,1,0,0,1,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16
Pearl,0x854FE,Fortify Block,0x3EB1C,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyBlock;MagicAlchBeneficial,0x3EB1C,0x3EB1C
Pearl,0x854FE,Restore Magicka,0x3EB17,0.6,5,0,1,0,0,1,1,0,0,0,MagicAlchRestoreMagicka;MagicAlchBeneficial,0x3EB17,0x3EB17
Pearl,0x854FE,Resist Shock,0x3EAEC,0.5,3,60,1,0,0,0,1,0,0,0,MagicAlchResistShock;MagicAlchBeneficial,0x3EAEC,0x3EAEC
Pearlfish,0x50008EC,Restore Stamina,0x3EB16,0.6,5,0,1,0,0,1,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16
Pearlfish,0x50008EC,Resist Frost,0x3EAEB,0.5,3,60,1,0,0,0,1,0,0,0,MagicAlchResistFrost;MagicAlchBeneficial,0x3EAEB,0x3EAEB
Pearlfish,0x50008EC,Fortify Smithing,0x3EB1D,0.75,4,30,1,0,0,0,1,0,0,0,MagicAlchFortifySmithing;MagicAlchBeneficial,0x3EB1D,0x3EB1D
Pearlfish,0x50008EC,Fortify One-handed,0x3EB19,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyOneHanded;MagicAlchBeneficial,0x3EB19,0x3EB19
Pine Thrush Egg,0x23D6F,Restore Stamina,0x3EB16,0.6,5,0,1,0,0,1,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16
Pine Thrush Egg,0x23D6F,Fortify Lockpicking,0x3EB21,0.5,2,30,1,0,0,0,1,0,0,0,MagicAlchFortifyLockpicking;MagicAlchBeneficial,0x3EB21,0x3EB21
Pine Thrush Egg,0x23D6F,Weakness to Poison,0x90042,1,2,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;USKPMagicAlchWeaknessPoison,0x90042,0x90042
Pine Thrush Egg,0x23D6F,Resist Shock,0x3EAEC,0.5,3,60,1,0,0,0,1,0,0,0,MagicAlchResistShock;MagicAlchBeneficial,0x3EAEC,0x3EAEC
Poison Bloom,0x20185FB,Damage Health,0x3EB42,3,3,1,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x3EB42,0x3EB42
Poison Bloom,0x20185FB,Slow,0x73F25,1,50,5,0,1,0,0,0,1,1,1,MagicAlchHarmful;MagicSlow,0x73F25,0x73F25
Poison Bloom,0x20185FB,Fortify Carry Weight,0x3EB01,0.15,4,300,1,0,0,0,1,0,0,0,MagicAlchFortifyCarryWeight;MagicAlchBeneficial,0x3EB01,0x3EB01
Poison Bloom,0x20185FB,Fear,0x73F20,5,1,30,1,0,0,0,0,1,1,0,MagicInfluenceFear;MagicAlchHarmful;MagicInfluence,0x73F20,0x73F20
Powdered Mammoth Tusk,0x6BC10,Restore Stamina,0x3EB16,0.6,5,0,1,0,0,1,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16
Powdered Mammoth Tusk,0x6BC10,Fortify Sneak,0x3EB22,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifySneak;MagicAlchBeneficial,0x3EB22,0x3EB22
Powdered Mammoth Tusk,0x6BC10,Weakness to Fire,0x73F2D,0.6,3,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessFire,0x73F2D,0x73F2D
Powdered Mammoth Tusk,0x6BC10,Fear,0x73F20,5,1,30,1,0,0,0,0,1,1,0,MagicInfluenceFear;MagicAlchHarmful;MagicInfluence,0x73F20,0x73F20
Purple Butterfly Wing,0x6059153,Regenerate Health,0x3EB06,0.1,5,300,1,0,0,0,1,0,0,0,MagicAlchFortifyHealRate;MagicAlchBeneficial,0x3EB06,0x3EB06
Purple Butterfly Wing,0x6059153,Regenerate Magicka,0x3EB07,0.1,5,300,1,0,0,0,1,0,0,0,MagicAlchFortifyMagickaRate;MagicAlchBeneficial,0x3EB07,0x3EB07
Purple Butterfly Wing,0x6059153,Regenerate Stamina,0x3EB08,0.1,5,300,1,0,0,0,1,0,0,0,MagicAlchFortifyStaminaRate;MagicAlchBeneficial,0x3EB08,0x3EB08
Purple Butterfly Wing,0x6059153,Paralysis,0x73F30,500,0,1,0,1,1,0,0,1,1,1,MagicParalysis;MagicAlchHarmful,0x73F30,0x73F30
Purple Mountain Flower,0x77E1E,Restore Stamina,0x3EB16,0.6,5,0,1,0,0,1,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16
Purple Mountain Flower,0x77E1E,Fortify Sneak,0x3EB22,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifySneak;MagicAlchBeneficial,0x3EB22,0x3EB22
Purple Mountain Flower,0x77E1E,Lingering Damage Magicka,0x10DE5F,10,1,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10DE5F,0x10DE5F
Purple Mountain Flower,0x77E1E,Resist Frost,0x3EAEB,0.5,3,60,1,0,0,0,1,0,0,0,MagicAlchResistFrost;MagicAlchBeneficial,0x3EAEB,0x3EAEB
Pygmy Sunfish,0x50008ED,Restore Stamina,0x3EB16,0.6,5,0,1,0,0,1,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16
Pygmy Sunfish,0x50008ED,Lingering Damage Magicka,0x10DE5F,10,1,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10DE5F,0x10DE5F
Pygmy Sunfish,0x50008ED,Damage Magicka Regen,0x73F2B,0.5,100,5,0,1,0,0,0,1,1,1,MagicAlchHarmful,0x73F2B,0x73F2B
Pygmy Sunfish,0x50008ED,Fortify Restoration,0x3EB28,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyRestoration;MagicAlchBeneficial,0x3EB28,0x3EB28
Red Kelp Gas Bladder,0xFE004817,Regenerate Stamina,0x3EB08,0.1,6,300,1,0,0,0,1,0,0,0,MagicAlchFortifyStaminaRate;MagicAlchBeneficial,0x3EB08,0x3EB08
Red Kelp Gas Bladder,0xFE004817,Waterbreathing,0x3AC2D,30,0,8,0,1,1,0,1,0,0,1,MagicAlchBeneficial;MagicAlchDurationBased,0x3AC2D,0x3AC2D
Red Kelp Gas Bladder,0xFE004817,Cure Disease,0xAE722,0.5,2,0,1,0,0,1,1,0,0,0,MagicAlchBeneficial,0xAE722,0xAE722
Red Kelp Gas Bladder,0xFE004817,Fortify Magicka,0x3EAF8,0.3,5,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMagicka;MagicAlchBeneficial,0x3EAF8,0x3EAF8
Red Mountain Flower,0x77E1D,Restore Magicka,0x3EB17,0.6,5,0,1,0,0,1,1,0,0,0,MagicAlchRestoreMagicka;MagicAlchBeneficial,0x3EB17,0x3EB17
Red Mountain Flower,0x77E1D,Ravage Magicka,0x73F27,1,2,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F27,0x73F27
Red Mountain Flower,0x77E1D,Fortify Magicka,0x3EAF8,0.3,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMagicka;MagicAlchBeneficial,0x3EAF8,0x3EAF8
Red Mountain Flower,0x77E1D,Damage Health,0x3EB42,3,2,1,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x3EB42,0x3EB42
Redwort Flower,0xFE004818,Resist Frost,0x3EAEB,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchResistFrost;MagicAlchBeneficial,0x3EAEB,0x3EAEB
Redwort Flower,0xFE004818,Cure Poison,0x109ADD,0.2,2,0,1,0,0,1,1,0,0,0,MagicAlchBeneficial,0x109ADD,0x109ADD
Redwort Flower,0xFE004818,Damage Health,0x3EB42,3,3,1,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x3EB42,0x3EB42
Redwort Flower,0xFE004818,Invisibility,0x3EB3D,100,0,6,0,1,1,0,1,0,0,1,MagicInvisibility;MagicAlchBeneficial;MagicAlchDurationBased,0x3EB3D,0x3EB3D
River Betty,0x106E1A,Damage Health,0x3EB42,3,5,0,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x3EB42,0x3EB42
River Betty,0x106E1A,Fortify Alteration,0x3EB24,0.2,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyAlteration;MagicAlchBeneficial,0x3EB24,0x3EB24
River Betty,0x106E1A,Slow,0x73F25,1,50,5,0,1,0,0,0,1,1,1,MagicAlchHarmful;MagicSlow,0x73F25,0x73F25
River Betty,0x106E1A,Fortify Carry Weight,0x3EB01,0.15,4,300,1,0,0,0,1,0,0,0,MagicAlchFortifyCarryWeight;MagicAlchBeneficial,0x3EB01,0x3EB01
Rock Warbler Egg,0x7E8C8,Restore Health,0x3EB15,0.5,5,0,1,0,0,1,1,0,0,0,MagicAlchRestoreHealth;MagicAlchBeneficial,0x3EB15,0x3EB15
Rock Warbler Egg,0x7E8C8,Fortify One-handed,0x3EB19,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyOneHanded;MagicAlchBeneficial,0x3EB19,0x3EB19
Rock Warbler Egg,0x7E8C8,Damage Stamina,0x3A2C6,1.8,3,0,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x3A2C6,0x3A2C6
Rock Warbler Egg,0x7E8C8,Weakness to Magic,0x73F51,1,2,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessMagic,0x73F51,0x73F51
Roobrush,0xFE004819,Weakness to Magic,0x73F51,1,3,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessMagic,0x73F51,0x73F51
Roobrush,0xFE004819,Fortify Sneak,0x3EB22,0.5,5,60,1,0,0,0,1,0,0,0,MagicAlchFortifySneak;MagicAlchBeneficial,0x3EB22,0x3EB22
Roobrush,0xFE004819,Lingering Damage Health,0x10AA4A,12,2,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10AA4A,0x10AA4A
Roobrush,0xFE004819,Cure Poison,0x109ADD,0.2,2,0,1,0,0,1,1,0,0,0,MagicAlchBeneficial,0x109ADD,0x109ADD
Rot Scale,0x100306D,Slow,0x73F25,1,5,30,0,1,0,0,0,1,1,1,MagicAlchHarmful;MagicSlow,0x73F25,0x73F25
Rot Scale,0x100306D,Lingering Damage Health,0x10AA4A,12,1,30,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10AA4A,0x10AA4A
Rot Scale,0x100306D,Fear,0x73F20,5,1,5,1,0,0,0,0,1,1,0,MagicInfluenceFear;MagicAlchHarmful;MagicInfluence,0x73F20,0x73F20
Rot Scale,0x100306D,Paralysis,0x73F30,500,0,1,0,1,1,0,0,1,1,1,MagicParalysis;MagicAlchHarmful,0x73F30,0x73F30
Sabre Cat Tooth,0x6BC04,Restore Stamina,0x3EB16,0.6,5,0,1,0,0,1,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16
Sabre Cat Tooth,0x6BC04,Fortify Heavy Armor,0x3EB1E,0.5,2,60,1,0,0,0,1,0,0,0,MagicAlchFortifyHeavyArmor;MagicAlchBeneficial,0x3EB1E,0x3EB1E
Sabre Cat Tooth,0x6BC04,Fortify Smithing,0x3EB1D,0.75,4,30,1,0,0,0,1,0,0,0,MagicAlchFortifySmithing;MagicAlchBeneficial,0x3EB1D,0x3EB1D
Sabre Cat Tooth,0x6BC04,Weakness to Poison,0x90042,1,2,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;USKPMagicAlchWeaknessPoison,0x90042,0x90042
Salmon Roe,0x3003545,Restore Stamina,0x3EB16,0.6,2,0,1,0,0,1,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16
Salmon Roe,0x3003545,Waterbreathing,0x3AC2D,30,0,60,0,1,1,0,1,0,0,1,MagicAlchBeneficial;MagicAlchDurationBased,0x3AC2D,0x3AC2D
Salmon Roe,0x3003545,Fortify Magicka,0x3EAF8,0.3,50,5,1,0,0,0,1,0,0,0,MagicAlchFortifyMagicka;MagicAlchBeneficial,0x3EAF8,0x3EAF8
Salmon Roe,0x3003545,Regenerate Magicka,0x3EB07,0.1,5,300,1,0,0,0,1,0,0,0,MagicAlchFortifyMagickaRate;MagicAlchBeneficial,0x3EB07,0x3EB07
Salt Pile,0x74A19,Weakness to Magic,0x73F51,1,2,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessMagic,0x73F51,0x73F51
Salt Pile,0x74A19,Fortify Restoration,0x3EB28,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyRestoration;MagicAlchBeneficial,0x3EB28,0x3EB28
Salt Pile,0x74A19,Slow,0x73F25,1,50,5,0,1,0,0,0,1,1,1,MagicAlchHarmful;MagicSlow,0x73F25,0x73F25
Salt Pile,0x74A19,Regenerate Magicka,0x3EB07,0.1,5,300,1,0,0,0,1,0,0,0,MagicAlchFortifyMagickaRate;MagicAlchBeneficial,0x3EB07,0x3EB07
Salt Pile,0x34CDF,Weakness to Magic,0x73F51,1,2,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessMagic,0x73F51,0x73F51
Salt Pile,0x34CDF,Fortify Restoration,0x3EB28,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyRestoration;MagicAlchBeneficial,0x3EB28,0x3EB28
Salt Pile,0x34CDF,Slow,0x73F25,1,50,5,0,1,0,0,0,1,1,1,MagicAlchHarmful;MagicSlow,0x73F25,0x73F25
Salt Pile,0x34CDF,Regenerate Magicka,0x3EB07,0.1,5,300,1,0,0,0,1,0,0,0,MagicAlchFortifyMagickaRate;MagicAlchBeneficial,0x3EB07,0x3EB07
Saltrice,0xFE00481A,Restore Stamina,0x3EB16,0.6,6,0,1,0,0,1,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16
Saltrice,0xFE00481A,Fortify Magicka,0x3EAF8,0.3,5,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMagicka;MagicAlchBeneficial,0x3EAF8,0x3EAF8
Saltrice,0xFE00481A,Damage Stamina Regen,0x73F2C,0.3,100,10,0,1,0,0,0,1,1,1,MagicAlchHarmful,0x73F2C,0x73F2C
Saltrice,0xFE00481A,Restore Health,0x3EB15,0.5,6,0,1,0,0,1,1,0,0,0,MagicAlchRestoreHealth;MagicAlchBeneficial,0x3EB15,0x3EB15
Scalon Fin,0xFE00481B,Waterbreathing,0x3AC2D,30,0,8,0,1,1,0,1,0,0,1,MagicAlchBeneficial;MagicAlchDurationBased,0x3AC2D,0x3AC2D
Scalon Fin,0xFE00481B,Damage Health,0x3EB42,3,3,1,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x3EB42,0x3EB42
Scalon Fin,0xFE00481B,Lingering Damage Magicka,0x10DE5F,10,2,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10DE5F,0x10DE5F
Scalon Fin,0xFE00481B,Damage Magicka Regen,0x73F2B,0.5,100,10,0,1,0,0,0,1,1,1,MagicAlchHarmful,0x73F2B,0x73F2B
Scaly Pholiota,0x6F950,Weakness to Magic,0x73F51,1,2,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessMagic,0x73F51,0x73F51
Scaly Pholiota,0x6F950,Fortify Illusion,0x3EB27,0.4,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyIllusion;MagicAlchBeneficial,0x3EB27,0x3EB27
Scaly Pholiota,0x6F950,Regenerate Stamina,0x3EB08,0.1,5,300,1,0,0,0,1,0,0,0,MagicAlchFortifyStaminaRate;MagicAlchBeneficial,0x3EB08,0x3EB08
Scaly Pholiota,0x6F950,Fortify Carry Weight,0x3EB01,0.15,4,300,1,0,0,0,1,0,0,0,MagicAlchFortifyCarryWeight;MagicAlchBeneficial,0x3EB01,0x3EB01
Scathecraw,0x4017E97,Ravage Health,0x73F26,0.4,2,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F26,0x73F26
Scathecraw,0x4017E97,Ravage Stamina,0x73F23,1.6,2,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F23,0x73F23
Scathecraw,0x4017E97,Ravage Magicka,0x73F27,1,2,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F27,0x73F27
Scathecraw,0x4017E97,Lingering Damage Health,0x10AA4A,12,1,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10AA4A,0x10AA4A
Screaming Maw,0x100306E,Regenerate Magicka,0x3EB07,0.1,20,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMagickaRate;MagicAlchBeneficial,0x3EB07,0x3EB07
Screaming Maw,0x100306E,Fortify Alteration,0x3EB24,0.2,5,60,1,0,0,0,1,0,0,0,MagicAlchFortifyAlteration;MagicAlchBeneficial,0x3EB24,0x3EB24
Screaming Maw,0x100306E,Invisibility,0x3EB3D,100,0,1,0,1,1,0,1,0,0,1,MagicInvisibility;MagicAlchBeneficial;MagicAlchDurationBased,0x3EB3D,0x3EB3D
Screaming Maw,0x100306E,Regenerate Health,0x3EB06,0.1,20,10,1,0,0,0,1,0,0,0,MagicAlchFortifyHealRate;MagicAlchBeneficial,0x3EB06,0x3EB06
Scrib Jelly,0xFE00481C,Regenerate Magicka,0x3EB07,0.1,6,300,1,0,0,0,1,0,0,0,MagicAlchFortifyMagickaRate;MagicAlchBeneficial,0x3EB07,0x3EB07
Scrib Jelly,0xFE00481C,Cure Poison,0x109ADD,0.2,2,0,1,0,0,1,1,0,0,0,MagicAlchBeneficial,0x109ADD,0x109ADD
Scrib Jelly,0xFE00481C,Cure Disease,0xAE722,0.5,2,0,1,0,0,1,1,0,0,0,MagicAlchBeneficial,0xAE722,0xAE722
Scrib Jelly,0xFE00481C,Regenerate Stamina,0x3EB08,0.1,6,300,1,0,0,0,1,0,0,0,MagicAlchFortifyStaminaRate;MagicAlchBeneficial,0x3EB08,0x3EB08
Scrib Jerky,0xFE00481D,Restore Stamina,0x3EB16,0.6,6,0,1,0,0,1,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16
Scrib Jerky,0xFE00481D,Fortify Stamina,0x3EAF9,0.3,5,300,1,0,0,0,1,0,0,0,MagicAlchFortifyStamina;MagicAlchBeneficial,0x3EAF9,0x3EAF9
Scrib Jerky,0xFE00481D,Paralysis,0x73F30,500,0,2,0,1,1,0,0,1,1,1,MagicParalysis;MagicAlchHarmful,0x73F30,0x73F30
Scrib Jerky,0xFE00481D,Waterbreathing,0x3AC2D,30,0,8,0,1,1,0,1,0,0,1,MagicAlchBeneficial;MagicAlchDurationBased,0x3AC2D,0x3AC2D
Silverside Perch,0x106E1C,Restore Stamina,0x3EB16,0.6,5,0,1,0,0,1,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16
Silverside Perch,0x106E1C,Damage Stamina Regen,0x73F2C,0.3,100,5,0,1,0,0,0,1,1,1,MagicAlchHarmful,0x73F2C,0x73F2C
Silverside Perch,0x106E1C,Ravage Health,0x73F26,0.4,2,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F26,0x73F26
Silverside Perch,0x106E1C,Resist Frost,0x3EAEB,0.5,3,60,1,0,0,0,1,0,0,0,MagicAlchResistFrost;MagicAlchBeneficial,0x3EAEB,0x3EAEB
Skeever Tail,0x3AD6F,Damage Stamina Regen,0x73F2C,0.3,100,5,0,1,0,0,0,1,1,1,MagicAlchHarmful,0x73F2C,0x73F2C
Skeever Tail,0x3AD6F,Ravage Health,0x73F26,0.4,2,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F26,0x73F26
Skeever Tail,0x3AD6F,Damage Health,0x3EB42,3,2,1,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x3EB42,0x3EB42
Skeever Tail,0x3AD6F,Fortify Light Armor,0x3EB1F,0.5,2,60,1,0,0,0,1,0,0,0,MagicAlchFortifyLightArmor;MagicAlchBeneficial,0x3EB1F,0x3EB1F
Slaughterfish Egg,0x7E8C5,Resist Poison,0x90041,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchResistPoison;MagicAlchBeneficial,0x90041,0x90041
Slaughterfish Egg,0x7E8C5,Fortify Pickpocket,0x3EB20,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyPickPocket;MagicAlchBeneficial,0x3EB20,0x3EB20
Slaughterfish Egg,0x7E8C5,Lingering Damage Health,0x10AA4A,12,1,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10AA4A,0x10AA4A
Slaughterfish Egg,0x7E8C5,Fortify Stamina,0x3EAF9,0.3,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyStamina;MagicAlchBeneficial,0x3EAF9,0x3EAF9
Slaughterfish Scales,0x3AD70,Resist Frost,0x3EAEB,0.5,3,60,1,0,0,0,1,0,0,0,MagicAlchResistFrost;MagicAlchBeneficial,0x3EAEB,0x3EAEB
Slaughterfish Scales,0x3AD70,Lingering Damage Health,0x10AA4A,12,1,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10AA4A,0x10AA4A
Slaughterfish Scales,0x3AD70,Fortify Heavy Armor,0x3EB1E,0.5,2,60,1,0,0,0,1,0,0,0,MagicAlchFortifyHeavyArmor;MagicAlchBeneficial,0x3EB1E,0x3EB1E
